ticker,date,daily_return,return_30d,return_90d,return_180d,return_1y,volatility_30d,volatility_90d,sma50_ratio,sma200_ratio,drawdown,target_30d,target_90d,target_252d,future_date_30d,future_date_90d
ABB.NS,2019-02-15,-0.0089810813191092,-0.0474044628746092,-0.092998702726038,0.0698412725415038,-0.2100728311246136,0.2105337351239732,0.2423838073009769,-0.046183850601722,-0.0270054974066054,-0.2667235102573358,0.0683695094296954,0.289397787473421,0.0468114652798696,2019-04-03,2019-07-03
ABB.NS,2019-02-18,-0.0147565964581554,-0.057645856040827,-0.1088785800919482,0.0209423719529295,-0.2297081065909044,0.2139060483848569,0.2433890223833921,-0.0580995723410583,-0.0409472990761863,-0.277544175508721,0.0789173789684682,0.3447293850898463,0.067152608740717,2019-04-04,2019-07-04
ABB.NS,2019-02-19,0.0117623493639942,-0.0452066483874229,-0.0823550823106811,0.0139081571040411,-0.2186635347373284,0.2175386959316789,0.2427561632467155,-0.0447802787669822,-0.0292287376342562,-0.2690463977010021,0.1082906853192464,0.2405566884049685,0.0288694930890278,2019-04-05,2019-07-05
ABB.NS,2019-02-20,0.0060742292562274,-0.0376327615244784,-0.0677649791230361,0.0089152100586049,-0.2236053716394256,0.2186219649633095,0.2425638372585418,-0.0368129150208866,-0.0229749298056533,-0.2646064179449727,0.1163534230799823,0.1852859208935122,0.0192663942104718,2019-04-08,2019-07-08
ABB.NS,2019-02-21,-0.0038384454617387,-0.0414742309868916,-0.0343410514408339,0.0112433033899981,-0.2076203336134535,0.2187154852795805,0.2341236298095264,-0.0382246902600126,-0.0264852137485844,-0.2674291861026036,0.1305691403703675,0.2295095071303035,0.0438849941233665,2019-04-09,2019-07-09
ABB.NS,2019-02-22,0.0020871510229374,-0.0402122021306597,-0.0461890654457313,0.0369231870016415,-0.1949048719948617,0.2188581322447275,0.2328160839704634,-0.0335070998782673,-0.0243096100059666,-0.2659002001790035,0.1067451997741069,0.2130097592827897,0.0517259635747566,2019-04-10,2019-07-10
ABB.NS,2019-02-25,-0.0014018600875335,-0.0736102040692704,-0.0329700199602607,0.0517190073673867,-0.1770045133835425,0.1906305192216256,0.2315036153843646,-0.031982467383486,-0.0255313431082651,-0.2669293053886389,0.129798205570724,0.209698704938352,-0.0016270338032995,2019-04-11,2019-07-11
ABB.NS,2019-02-26,-0.0086639351208229,-0.0547672107501204,-0.0474813263662809,0.0642465917419383,-0.1691598837476252,0.1752363989327004,0.231644105599485,-0.0374639149049376,-0.0338028106848157,-0.2732805823257284,0.1565850160943209,0.2145255526762779,-0.0110852578300263,2019-04-12,2019-07-12
ABB.NS,2019-02-27,-0.0086588089489275,-0.0526987602155559,-0.0467279546257907,0.0239467939453972,-0.188332391521401,0.1743798368953113,0.23156154957002,-0.0431958721519369,-0.0420108832351213,-0.2795731069228458,0.1618302453522935,0.2217869678814126,-0.0661518063479739,2019-04-15,2019-07-15
ABB.NS,2019-02-28,0.0016326608415495,-0.0469143906012767,-0.0350345983669386,-0.0251836966605005,-0.1881368757669146,0.174451442741646,0.2309557224920194,-0.0400307325838094,-0.0402925859290633,-0.2783968941453195,0.1504421053009548,0.2391101160874265,-0.0962200670025171,2019-04-16,2019-07-16
